system:index	BCI_max	BCI_mean	BCI_min	BCI_stdDev	BLFEI_max	BLFEI_mean	BLFEI_min	BLFEI_stdDev	BSI_max	BSI_mean	BSI_min	BSI_stdDev	Blue_p10	Blue_p25	Blue_p50	Blue_p75	Blue_p90	Brightness_max	Brightness_mean	Brightness_min	Brightness_stdDev	Green_p10	Green_p25	Green_p50	Green_p75	Green_p90	HAND	MNDWI_max	MNDWI_mean	MNDWI_min	MNDWI_stdDev	Map	NBR_max	NBR_mean	NBR_min	NBR_stdDev	NDBI_max	NDBI_mean	NDBI_min	NDBI_stdDev	NDSI_max	NDSI_mean	NDSI_min	NDSI_stdDev	NDVI_max	NDVI_mean	NDVI_min	NDVI_stdDev	NDWI_max	NDWI_mean	NDWI_min	NDWI_stdDev	NIR_contrast	NIR_corr	NIR_diss	NIR_ent	NIR_idm	NIR_p10	NIR_p25	NIR_p50	NIR_p75	NIR_p90	NIR_var	Red_p10	Red_p25	Red_p50	Red_p75	Red_p90	SWIR1_p10	SWIR1_p25	SWIR1_p50	SWIR1_p75	SWIR1_p90	SWIR2_p10	SWIR2_p25	SWIR2_p50	SWIR2_p75	SWIR2_p90	TPI	TWI	aspect	elevation	slope	.geo
263_0	0.20414387	0.18500562	0.13794623	0.017063413198727895	0.4439747	0.43255776	0.4065734	0.009837545	-0.119006015	-0.13823108	-0.16652071	0.013318651495573245	7649	7759	7856.5	8031.5	8061	11901	10955.069444444443	10459.833333333334	345.53372871186866	8544	8703	8830.5	9059	9244	19.099854	-0.1138379	-0.15196164	-0.16560332	0.015380642243538132	1	0.3613856	0.33686638	0.30377764	0.016875280499501686	-0.19925132	-0.22346942	-0.26206234	0.015979723970932894	-0.1138379	-0.15196164	-0.16560332	0.015380642243538132	0.4238258	0.39215276	0.34060007	0.021413507780916895	-0.31876636	-0.3630716	-0.37940064	0.016997336240117022	0	1	0	0	1	17895	18544	19124.5	19421	19493	0	8023	8105.5	8237.5	8495	8759	11689	11787.5	12069.5	12393	12606	9165	9186.5	9357	9617	9690	-6.579710145	-1.882150713	135	2707	9	{"type":"MultiPoint","coordinates":[]}
264_0	0.18960606	0.17033394	0.15378979	0.011231476543660015	0.43623564	0.422054	0.41218168	0.00691989	-0.043455616	-0.13721445	-0.18662351	0.030762518322865307	7736	7740	7839	7915	7917	13715	10725.97777777778	10224.333333333334	846.9718628993401	8339	8417	8481	8656	8906	47.5	-0.1301851	-0.14662802	-0.18050893	0.011352126437812268	1	0.39549634	0.32693303	0.23901075	0.034531973695356606	-0.1409209	-0.22389884	-0.2854361	0.031192194024955773	-0.1301851	-0.14662802	-0.18050893	0.011352126437812268	0.45065263	0.37953022	0.3197217	0.03110852	-0.3134563	-0.35869628	-0.4195966	0.025492218517052065	0	1	0	0	1	17015	17509	17768	18974	21718	0	7945	7969	8055	8249	8322	11021	11171	11441	11535	12109	8879	8921	9032	9337	9436	5.043478260869506	0.5525729740535508	330	2249	7	{"type":"MultiPoint","coordinates":[]}
265_0	0.1873207	0.14659256	0.12388349	0.019360633818550202	0.43176585	0.4090138	0.3945357	0.010905458241570904	-0.05507812	-0.108028285	-0.13510545	0.02056558	7650	7695.5	7844	8004.5	8229	12843.5	10370.166666666666	9507.5	905.3366956041289	8236	8293	8469.5	8806	9147	351.69995	-0.104339294	-0.12715054	-0.15966927	0.016602021	1	0.32211247	0.2774368	0.24864599	0.023469839	-0.14176676	-0.18679358	-0.21839009	0.021907704	-0.104339294	-0.12715054	-0.15966927	0.016602021	0.38976586	0.32421818	0.2667892	0.033605999	-0.26467216	-0.3064772	-0.36532056	0.029427982310012684	0	1	0	0	1	15039	15220	15843	17652	19297	0	7934	8011.5	8072	8383	8640	10469	10611.5	10867	11580.5	12623	8763	8811.5	9044	9490	10089	-2.710144928	-1.98342154	63	2665	10	{"type":"MultiPoint","coordinates":[]}
266_0	0.22186828	0.18176767	0.15487571	0.018500985293783058	0.45694038	0.42956853	0.41372773	0.011741101849305702	-0.111920506	-0.13288692	-0.16725965	0.017904262100712078	7663	7696	7906	8093	8126	13300.833333333334	10990.787878787878	10416.333333333334	795.7154334083556	8460	8480	8870	8992	9121	0	-0.12758537	-0.15262806	-0.17059587	0.012318118	1	0.37794966	0.32649392	0.29058868	0.026067835622846685	-0.19015752	-0.21802863	-0.26436713	0.021793550673334498	-0.12758537	-0.15262806	-0.17059587	0.012318118	0.42466536	0.38440576	0.33862248	0.026171072900365664	-0.31978527	-0.35863268	-0.39498794	0.022614245	0	1	0	0	1	17340	17571	18114	19956	21022	0	8051	8059	8258	8503	8600	11456	11476	11809	12342	12347	9123	9130	9399	9490	9721	-1.927536232	2.0079199665830134	63	2629	14	{"type":"MultiPoint","coordinates":[]}
267_0	0.22760247	0.19849192	0.17026356	0.014471581407040008	0.45701993	0.4383813	0.42102283	0.009081396	-0.09414644	-0.11724866	-0.14301585	0.011949463031177616	7632	7707.5	7910.5	8065	8098	11658.666666666666	10965.583333333334	10439.666666666666	330.3025163616315	8546	8615	8916	9066	9319	249.30005	-0.14749503	-0.16770333	-0.1845824	0.010341283866660451	1	0.34772688	0.31194293	0.2731353	0.01925963	-0.1617785	-0.19356212	-0.22465652	0.015466475	-0.14749503	-0.16770333	-0.1845824	0.010341283866660451	0.40972248	0.37745613	0.3445974	0.019827141923870188	-0.32394588	-0.3498673	-0.3725463	0.015866423	0	1	0	0	1	17564	17997	18433.5	18972.5	19788	0	8097	8154	8280.5	8494.5	8689	12075	12196	12416.5	12659.5	12779	9435	9465	9614.5	9862	10026	5.898550724637516	-2.86874724	77	3055	8	{"type":"MultiPoint","coordinates":[]}
268_0	0.17306337	0.1502354	0.13215943	0.010798260148258569	0.42558253	0.41248715	0.39853027	0.007048721	-0.078352675	-0.13166824	-0.15241987	0.021824957603471674	7800	7841	7870	7963	7997	10869.5	10494.012820512817	10192.833333333334	204.76622548811156	8536	8580	8675	8795	8945	61	-0.104931906	-0.12603937	-0.1431797	0.008509209	1	0.34722966	0.31414816	0.2479165	0.029525052752024078	-0.16312106	-0.21979088	-0.25054237	0.025622327487653456	-0.104931906	-0.12603937	-0.1431797	0.008509209	0.39448255	0.35800636	0.28904918	0.029381458	-0.27967048	-0.3364353	-0.36829153	0.024281209514518613	0	1	0	0	1	16621	16984	17869	18087	18692	0	8117	8170	8209	8366	8489	10965	11070	11160	11319	11645	8878	9042	9105	9222	9464	1.7246376811594928	-1.472582229	185	2310	10	{"type":"MultiPoint","coordinates":[]}
269_0	0.19120923	0.15037563	0.1274731	0.019886979516952098	0.43518838	0.41246623	0.399823	0.011669057522280936	-0.05896311	-0.10892822	-0.14195164	0.021289816766633246	7564	7683	7832	8032	8081	12810.166666666666	10365.111111111111	9585.833333333334	841.1698763046902	8209	8292.5	8596.5	8905	9059	49.80005	-0.10485986	-0.12648404	-0.15924856	0.015981628510502142	1	0.32582748	0.2764778	0.19271141	0.034305664	-0.13767901	-0.18883336	-0.2226163	0.023348291	-0.10485986	-0.12648404	-0.15924856	0.015981628510502142	0.38975203	0.3296029	0.29210883	0.032169358	-0.2746855	-0.30783886	-0.36143124	0.026889448	0	1	0	0	1	15027	15281	16385.5	17652.5	18606	0	7808	7941	8137.5	8385.5	8816	10364	10547	10980.5	11642.5	12033	8742	8828	9101	9458.5	9681	10.956521739130494	-3.235491789	342	2494	23	{"type":"MultiPoint","coordinates":[]}
270_0	0.21047926	0.16892526	0.1460901	0.016516394710745615	0.4440947	0.42097944	0.4093047	0.009337666	-0.11497109	-0.13545977	-0.16512743	0.013499186914008024	7668	7799	7893.5	7990	8157	12037.333333333334	10668.797619047618	10038.5	533.3791616418046	8283	8379	8599.5	8718	9282	100.6001	-0.12511082	-0.14633319	-0.18039934	0.013935596911181845	1	0.37218496	0.32353884	0.2913181	0.021385522420142185	-0.19236447	-0.22068067	-0.2561375	0.017166262200863813	-0.12511082	-0.14633319	-0.18039934	0.013935596911181845	0.4242681	0.37547454	0.3498387	0.022659794765623475	-0.33192712	-0.35544717	-0.39828447	0.020377617651591805	0	1	0	0	1	17204	17261	17655	18955	19955	0	7934	8037	8151.5	8364	8830	10787	11169	11516	11866	12478	8729	8894	9141	9530	10245	4.565217391304486	-3.609425	55	2317	17	{"type":"MultiPoint","coordinates":[]}
271_0	0.2154933	0.17545786	0.15038052	0.018041292182051992	0.44761577	0.42590502	0.41194648	0.0107547	-0.094510816	-0.13030162	-0.18643732	0.024806707873632778	7570	7648	7963	8027	8061	11448.833333333334	10639.01515151515	9907.833333333334	503.42845004618164	8299	8317	8726	8863	9029	104.19995	-0.12783526	-0.14798926	-0.18242571	0.013637812972390563	1	0.40029448	0.31383407	0.259626	0.039051397817780546	-0.16324063	-0.21116675	-0.27895692	0.030388139206826877	-0.12783526	-0.14798926	-0.18242571	0.013637812972390563	0.45492035	0.37231562	0.3166246	0.040183564	-0.2993964	-0.3479258	-0.42330092	0.036783913607341207	0	1	0	0	1	16518	17116	17479	19041	20912	0	7867	7989	8151	8398	8432	11076	11174	11694	12332	12474	8977	9047	9365	9545	9718	2.724637681159493	-2.600357188	342	2618	6	{"type":"MultiPoint","coordinates":[]}
272_0	0.18956262	0.1654485	0.1200089	0.016460759944735857	0.43532494	0.4197157	0.39690524	0.009096541	-0.11884461	-0.14131607	-0.18502674	0.016381742149509177	7674	7785	7907	7949	8084	11282.333333333334	10543.692307692305	9671.666666666666	408.5006922661314	8309	8373	8542	8705	8829	132	-0.098985046	-0.14167961	-0.16095014	0.015303768761438671	1	0.39126456	0.3289406	0.2927274	0.024053286	-0.20017572	-0.22749567	-0.27884123	0.019285155875757586	-0.098985046	-0.14167961	-0.16095014	0.015303768761438671	0.4439468	0.3784936	0.32666695	0.02655246	-0.30752778	-0.35753313	-0.41349187	0.023464740428045035	0	1	0	0	1	17511	17647	17723	18785	19629	0	7972	8006	8120	8194	8421	10988	11094	11324	11835	11999	8777	8911	9091	9409	9514	-6.188405797	-3.668435259	340	2447	18	{"type":"MultiPoint","coordinates":[]}
273_0	0.22643003	0.17318794	0.14177506	0.024275514135314643	0.45199656	0.42249832	0.40494782	0.013499403576916551	-0.11389254	-0.13687229	-0.16852999	0.017030337	7629	7663	7799	7955	8319	13021.5	10746.74074074074	9944.166666666666	873.8023341719747	8170	8265	8488	8777	9880	34.899902	-0.126949	-0.15227374	-0.19671531	0.020096945563070723	1	0.38084072	0.32911643	0.29072198	0.027369171	-0.18989031	-0.223154	-0.25914907	0.021124896783451582	-0.126949	-0.15227374	-0.19671531	0.020096945563070723	0.44985333	0.38117436	0.33741152	0.036355778	-0.32061037	-0.36276385	-0.42469501	0.033381041672978035	0	1	0	0	1	16054	17381	17872	18532	24467	0	7914	7962	8058	8365	9284	10808	11173	11456	11954	14719	8714	8858	9110	9377	11460	4.637681159420481	-3.085555731	23	2507	20	{"type":"MultiPoint","coordinates":[]}
274_0	0.16514239	0.14842173	0.1336549	0.011109646177276255	0.41818923	0.40948156	0.40094504	0.005497407	-0.100210235	-0.10933756	-0.11940548	0.006176744	7568	7585	7768	7987	8103	10853.166666666666	10121.785714285714	9759.333333333334	362.4695248742771	8198	8261	8395	8880	8953	166.90015	-0.118956015	-0.13006882	-0.15073133	0.011573386	1	0.28755888	0.2787802	0.2674342	0.007213966	-0.17625445	-0.18778035	-0.20195588	0.008373309	-0.118956015	-0.13006882	-0.15073133	0.011573386	0.34588414	0.3270578	0.30946374	0.012632980853074275	-0.28914803	-0.31024167	-0.32712036	0.013141275	0	1	0	0	1	15366	15454	16116	16348	17658	0	7892	7899	8102	8582	8621	10527	10596	10892	11281	11966	8768	8773	8969	9449	9857	-1.028985507	-2.92165016	27	2657	32	{"type":"MultiPoint","coordinates":[]}
275_0	0.13548458	0.12155468	0.09604678	0.011682666	0.40466785	0.39620826	0.3812604	0.006891477	-0.09335765	-0.114952445	-0.12882158	0.010476427143614488	7664.5	7702	7811.5	7881	8213.5	11203.5	10108.433333333332	9701.666666666666	418.05771265593705	8286	8331	8499.5	8814	9369	52.30005	-0.08628924	-0.10427853	-0.11513018	0.008948167	1	0.30073074	0.28194815	0.2593076	0.012441308579206367	-0.19238341	-0.20310324	-0.21565537	0.008167704	-0.08628924	-0.10427853	-0.11513018	0.008948167	0.3411716	0.3167794	0.28516462	0.015616073	-0.27610022	-0.30097267	-0.32277164	0.012945735	0	1	0	0	1	15503.5	15749	15952	16198	17080.5	0	7990.5	8031	8185	8572	9149.5	10286	10401	10439	10884	11412.5	8671.5	8708	8789.5	9135	9789	0.8985507246375164	-3.085534263	227	2526	20	{"type":"MultiPoint","coordinates":[]}
276_0	0.18243769	0.12424302	0.10293492	0.019903523265492003	0.42615005	0.39576432	0.38299507	0.010803479574678218	-0.059082497	-0.07812848	-0.098712444	0.010488586	7512	7691	7743	7888	7996	11286.666666666666	9703.076923076922	9130.333333333334	557.6438629121045	8019	8148	8352	8587	8846	115.6001	-0.09704374	-0.11158654	-0.16391303	0.017315372	1	0.25867885	0.22047843	0.19202575	0.017946887795960386	-0.12494727	-0.14603002	-0.17387372	0.014118373805651343	-0.09704374	-0.11158654	-0.16391303	0.017315372	0.33420238	0.26532164	0.22498852	0.026859748701345526	-0.21933153	-0.2533875	-0.31713057	0.023924464758433284	0	1	0	0	1	13026	13334	13998	14566	15160	0	7847	8011	8089	8421	8670	9913	9925	10372	10810	11017	8537	8600	8970	9335	9492	0.652173913	-1.907206194	27	2705	6	{"type":"MultiPoint","coordinates":[]}
277_0	0.20766063	0.18189645	0.12926698	0.023081195683044436	0.44090092	0.4212978	0.39392233	0.017048141080272403	0.015501119	-0.06514051	-0.13539289	0.045426907596680305	7968	8021	8220	8316.5	8429	11471	11298.583333333334	11125.5	116.85263947323006	8998	9067.5	9242	9341.5	9709	226	-0.12779796	-0.17643185	-0.21007621	0.020403865370433413	1	0.34790906	0.2384966	0.13120356	0.066289978	-0.03167666	-0.13248879	-0.22130874	0.055166359	-0.12779796	-0.17643185	-0.21007621	0.020403865370433413	0.40315777	0.30595502	0.20807712	0.066737173	-0.22855668	-0.30152783	-0.3716992	0.048537804	0	1	0	0	1	15462	15591	17835.5	18515.5	18721	0	8564	8637	9037.5	9628	9981	12789	12919.5	13132	13436	13754	10155	10195	10459	10994.5	11419	1.362318840579519	-1.988195718	162	2366	3	{"type":"MultiPoint","coordinates":[]}
278_0	0.15359193	0.12425339	0.107789144	0.011626840781161685	0.41306314	0.39780214	0.38777715	0.006415756	-0.07697894	-0.09231629	-0.11541829	0.009864056	7674	7774	7843	7940	8100	11892.5	9992.095238095239	9534.5	590.4756043583822	8283	8398	8553	8719	9126	74.69995	-0.092061125	-0.106171496	-0.13222365	0.010062393	1	0.27014986	0.24299762	0.22716407	0.012171179784893104	-0.15299779	-0.16774252	-0.19799824	0.011906115	-0.092061125	-0.106171496	-0.13222365	0.010062393	0.31367293	0.28600454	0.25655594	0.014951255	-0.2449121	-0.26911074	-0.29346257	0.012409948979791224	0	1	0	0	1	14237	14324	14745	15542	15892	0	8006	8114	8197	8505	8766	10246	10260	10528.5	10910	11287	8750	8820	8971	9220	9728	9.420289855072497	-3.174496801	166	2621	11	{"type":"MultiPoint","coordinates":[]}
279_0	0.18475074	0.1587928	0.13804646	0.01371964	0.43442422	0.41737834	0.40606603	0.008418881	-0.10020178	-0.120012745	-0.15213296	0.016749185225585574	7692	7720	7867	7987	8079	11699.166666666666	10490.030303030302	9913	445.1817176254859	8405	8494	8707	8927	9032	0	-0.1154204	-0.13250913	-0.1504999	0.010395417974498783	1	0.34901237	0.3000959	0.26680577	0.025078952842144207	-0.17333637	-0.20132206	-0.24130376	0.020043526	-0.1154204	-0.13250913	-0.1504999	0.010395417974498783	0.4038746	0.34876788	0.31607583	0.027032604272860642	-0.29689202	-0.32506636	-0.36998954	0.022325147124159197	0	1	0	0	1	16233	16482	16810	18128	18986	0	8050	8062	8190	8561	8626	11080	11132	11265	11694	11716	8960	9005	9158	9422	9429	-8.811594203	4.192787418093096	141	2667	13	{"type":"MultiPoint","coordinates":[]}
280_0	0.20515902	0.17966996	0.16338181	0.010358681842740924	0.4408819	0.4264106	0.41577396	0.006513515	-0.11672879	-0.13731682	-0.16738808	0.012991752146447173	7674	7794	7898	8075	8127	11936.333333333334	10759.238095238094	10160	472.3789032453721	8263	8411	8605	8702	9120	20	-0.14765659	-0.15654686	-0.17670955	0.007946538	1	0.3667459	0.32577372	0.29737535	0.018325285891761897	-0.1985636	-0.22012496	-0.25313458	0.016433896332272605	-0.14765659	-0.15654686	-0.17670955	0.007946538	0.42092824	0.38448158	0.3505723	0.019835473868394814	-0.33635843	-0.36407787	-0.3906491	0.016463563	0	1	0	0	1	17153	17676	18274.5	19426	20361	0	7979	7998	8091.5	8388	8597	11303	11473	11755	11867	12970	9049	9085	9226.5	9498	10229	1.6086956521739921	-2.24016918	270	2451	13	{"type":"MultiPoint","coordinates":[]}
281_0	0.18406017	0.15024854	0.06877588	0.029471858	0.43020836	0.40943727	0.3686636	0.016718673	-0.019356312	-0.07242624	-0.11389862	0.031468728470919784	7634	7737	7955	8066	8391	11485.166666666666	10191.911111111112	8187.666666666667	690.3443447446915	8386	8436	8626	8943	9254	147.80005	-0.05883073	-0.1345542	-0.17540254	0.024987756468579352	1	0.29312307	0.21957378	0.105875835	0.058557046	-0.066678286	-0.13473633	-0.1919072	0.041652513	-0.05883073	-0.1345542	-0.17540254	0.024987756468579352	0.3491742	0.2786335	0.13934894	0.061031761180715356	-0.12954365	-0.26405126	-0.3282193	0.053300918	0	1	0	0	1	12238	14797	15620	15963	17055	0	8006	8188	8341	8539	9386	10708	11233	11330	12095	12141	8993	9323	9483	9701	10726	6.289855072463979	-3.547392689	27	2632	16	{"type":"MultiPoint","coordinates":[]}
282_0	0.19844626	0.17777193	0.15870218	0.012270622674257717	0.43698844	0.42552987	0.41463676	0.00681159	-0.036617264	-0.099622004	-0.13537979	0.025150816965611607	7690	7728	7980	8147	8885	13129.333333333334	11029.636363636362	10401.5	784.5560856988033	8597	8611	8828	9250	10168	70.59985	-0.12971853	-0.15457267	-0.17160161	0.014002428745844394	1	0.32588774	0.27546176	0.20564629	0.033437354	-0.10806234	-0.17432606	-0.21998535	0.028828508	-0.12971853	-0.15457267	-0.17160161	0.014002428745844394	0.38095593	0.3413844	0.2747565	0.027778714	-0.2739152	-0.3202468	-0.3543952	0.022961025146500266	0	1	0	0	1	16982	17145	17483	18229	18520	0	8151	8171	8302	8807	9612	11966	11987	12101	12280	13582	9416	9493	9636	10022	11640	2.1884057971014954	-3.137369593	155	2994	21	{"type":"MultiPoint","coordinates":[]}
283_0	0.18854482	0.15917976	0.12938848	0.018451166	0.43283972	0.41690192	0.399921	0.010525493539114266	-0.10039596	-0.124386825	-0.1548104	0.015747147513290115	7556	7639	7815	8035	8358	11652.666666666666	10455.217948717947	9591	695.9897778519909	8153	8313	8539	8874	9275	102.30005	-0.11212556	-0.13476828	-0.15954934	0.014778173547622338	1	0.35452372	0.3026931	0.2628895	0.026609411784585577	-0.18007866	-0.20582855	-0.2463662	0.019277428698827287	-0.11212556	-0.13476828	-0.15954934	0.014778173547622338	0.4068956	0.3531348	0.3024207	0.032044059051771996	-0.28642097	-0.3312014	-0.38164315	0.028496327	0	1	0	0	1	15365	15754	16746	18736	19552	0	7831	7973	8058	8375	8718	10506	10728	11057	12092	12702	8723	8807	9107	9515	10034	5	-3.547405875	308	2668	16	{"type":"MultiPoint","coordinates":[]}
284_0	0.17701784	0.16090868	0.15043257	0.007440732	0.42923993	0.41832995	0.41224518	0.004925066	-0.11397588	-0.12936723	-0.16704029	0.015505834058260035	7648	7738	7878.5	7956.5	8000	10898.333333333334	10411.902777777776	9970.833333333334	281.3750664999931	8310	8398	8655.5	8787	8850	318.30005	-0.12376138	-0.13480262	-0.14464569	0.006377528	1	0.36336467	0.3106524	0.29111212	0.022465812	-0.1937256	-0.21230698	-0.2601764	0.019796087417893432	-0.12376138	-0.13480262	-0.14464569	0.006377528	0.4062108	0.36079276	0.34111947	0.020681630292315047	-0.31617934	-0.3374257	-0.376015	0.017166156847689167	0	1	0	0	1	16454	16697	17119.5	17976.5	18931	0	7932	8014.5	8067.5	8362.5	8419	10979	11080	11278.5	11469	11714	8863	8904	9024.5	9381.5	9471	1.0724637681159948	-3.259703734	321	2522	12	{"type":"MultiPoint","coordinates":[]}
285_0	0.23605813	0.20800203	0.18082541	0.015227094218048283	0.46416703	0.44325793	0.42611116	0.010859114154786445	-0.09985848	-0.13061747	-0.17073078	0.019681124044504207	7812	7991	8051.5	8224	8248	12045	11289.833333333332	10983.333333333334	288.92278723585724	8721	8829	8998	9087	9224	52.799805	-0.16014864	-0.17671695	-0.1920466	0.009093769	1	0.39364916	0.32870305	0.2824769	0.028508407	-0.17225994	-0.2071854	-0.25333992	0.021517438	-0.16014864	-0.17671695	-0.1920466	0.009093769	0.46178213	0.39776278	0.3444806	0.029062014	-0.32557532	-0.3702299	-0.42472246	0.022303523	0	1	0	0	1	18391	19130	19305.5	20246	20536	0	8176	8303	8374	8584	8647	12409	12489	12771	13022	13385	9557	9686	9901	9979	10080	6.347826086956502	-0.566189434	167	2271	8	{"type":"MultiPoint","coordinates":[]}
286_0	0.1812849	0.16381173	0.14851591	0.011194610942814069	0.43314812	0.41884857	0.41069978	0.007418294	-0.10827463	-0.13609464	-0.15165764	0.013667075940621935	7671	7675	7888	7953	8014	11567.166666666666	10469.227272727272	9891.833333333334	437.7399617406475	8254	8272	8527	8725	8726	123.1001	-0.12691845	-0.14014435	-0.15199223	0.007182198	1	0.34745976	0.31975713	0.2811492	0.019967795397308814	-0.18058963	-0.22037475	-0.2414248	0.018559817410053317	-0.12691845	-0.14014435	-0.15199223	0.007182198	0.39782786	0.37073973	0.3409508	0.018685801	-0.32369697	-0.3497014	-0.37110543	0.015470122510005109	0	1	0	0	1	16557	17079	17879	18520	18791	0	7902	7927	8056	8336	8347	10783	10837	11326	11571	11854	8764	8773	9076	9372	9583	1.8115942028985046	-3.33878125	321	2495	13	{"type":"MultiPoint","coordinates":[]}
287_0	0.21991953	0.17963572	0.14566833	0.021928039328919985	0.4495329	0.42717773	0.4043356	0.013498128551912281	-0.07966405	-0.10862722	-0.13235883	0.014994365	7804	7886	8054	8266	8376	12234.5	10994.272727272726	10178.333333333334	636.3366758358302	8641	8710	8827	9246	9641	63.100098	-0.13413216	-0.15434161	-0.18775012	0.015985771315098964	1	0.32963622	0.28454486	0.25047243	0.025809784	-0.1539328	-0.18426365	-0.21241611	0.018378635062345633	-0.13413216	-0.15434161	-0.18775012	0.015985771315098964	0.4007777	0.3519044	0.29303044	0.034357423	-0.28549457	-0.329038	-0.37614614	0.028336706243063576	0	1	0	0	1	16107	16401	17582	19061	20872	0	8157	8185	8555	8838	9015	11644	11823	12131	12382	13899	9519	9610	9808	10167	10915	4.7971014492754875	-1.142097676	149	2549	24	{"type":"MultiPoint","coordinates":[]}
288_0	0.23097621	0.19457111	0.14086567	0.034570773150652954	0.4551903	0.42859766	0.40102628	0.01760453	0.10617253	-0.082626	-0.17564067	0.079368862	7829	7907	8305	8455	8509	12601.333333333334	11603.333333333332	10793	580.7795637842538	8557	8668	9441	9662	9740	37.400024	-0.13544193	-0.18727387	-0.2739484	0.041497707134215564	1	0.38415772	0.26127154	-0.06527112	0.1210979992197884	0.115482494	-0.1537674	-0.27989766	0.11208907867805533	-0.13544193	-0.18727387	-0.2739484	0.041497707134215564	0.41826373	0.3377044	0.111159116	0.082073368	-0.16364294	-0.33176246	-0.4048747	0.066860766	0	1	0	0	1	16524	17962	19386	19815	20462	0	8317	8398	9366	9512	9541	11442	11607	14640	14958	15140	8935	9182	11197	11693	11921	0.28985507246375164	-1.98821457	124	1909	3	{"type":"MultiPoint","coordinates":[]}
289_0	0.19038413	0.15184359	0.13465337	0.014250534484038251	0.43508336	0.4131397	0.40123457	0.008438374	-0.093893304	-0.11869517	-0.15429153	0.015964609	7679	7770	7855.5	7971.5	8170	10924.5	10443.305555555557	9997.333333333334	288.06637314942327	8431	8487	8709	8887.5	9210	132.1001	-0.112202495	-0.12799913	-0.15756495	0.010836590487262805	1	0.34750047	0.29452324	0.25776237	0.026350786	-0.17556696	-0.20187521	-0.24740437	0.018686738990533684	-0.112202495	-0.12799913	-0.15756495	0.010836590487262805	0.38458622	0.34304628	0.3032284	0.025330671709716666	-0.29041797	-0.321481	-0.3557032	0.021678851320855307	0	1	0	0	1	16147	16610	17073.5	17271.5	18262	0	8013	8119.5	8176	8571.5	8786	10935	10983	11228	11680.5	11834	8868	8965.5	9179	9470	10012	3.5797101449275033	-1.659417593	0	2622	2	{"type":"MultiPoint","coordinates":[]}
